,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
0,0.928818776429548,0.25924160107597566,9.999999747378752e-05,0.9297360248447205,0.22256963866074447
1,0.9305502115969201,0.25345230965418925,9.999999747378752e-05,0.9309006211180124,0.22428239947358458
2,0.930742593328051,0.2501377738688303,9.999999747378752e-05,0.9301242236024845,0.22232037162558632
3,0.9318968834396324,0.2430814336748846,9.999999747378752e-05,0.9301242236024845,0.22594830042086772
4,0.9311273566756445,0.2456966101343515,9.999999747378752e-05,0.9297360248447205,0.2287226924325646
5,0.9308387841477491,0.2480478627136369,2.9999999242136255e-05,0.9293478260869565,0.22991422441157494
6,0.9306464024395519,0.24315870688277147,2.9999999242136255e-05,0.9297360248447205,0.22774955897551516
7,0.9354559445940747,0.23402749891520097,8.999999408842996e-06,0.9305124223602484,0.22360431370527847
8,0.9369949980761831,0.23136640344963205,8.999999408842996e-06,0.9324534161490683,0.22437277541536352
9,0.9377645248172374,0.23887570004690928,2.699999868127634e-06,0.9316770186335404,0.21837980496286422
