,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
0,0.8079068872413987,0.7132688206335634,0.0003000000142492354,0.8761645962732919,0.41566381788586976
1,0.8397460561983858,0.570467124998042,0.0003000000142492354,0.8827639751552795,0.3757436275713562
2,0.8545594459407464,0.5157977416566721,0.0003000000142492354,0.8947981366459627,0.33849743323296494
3,0.8713928434013082,0.4680345651735568,0.0003000000142492354,0.9045031055900621,0.32034438392089576
4,0.8778376298805712,0.42817567268808604,0.0003000000142492354,0.9029503105590062,0.29792818936131754
5,0.883320507887649,0.4018532656657783,0.0003000000142492354,0.9029503105590062,0.3093436741449448
6,0.8908233935899944,0.3795758415846331,0.0003000000142492354,0.906832298136646,0.2934470587172864
7,0.8907272027702963,0.3747462074187408,0.0003000000142492354,0.9107142857142857,0.2879101307831288
8,0.898614851889036,0.34271691763209533,0.0003000000142492354,0.9134316770186336,0.2744642304291266
9,0.8976529434397845,0.34492926490208237,0.0003000000142492354,0.9165372670807453,0.26343519695288276
10,0.9035205848632569,0.3256712377919927,0.0003000000142492354,0.9161490683229814,0.2596599919438038
11,0.9111196614311676,0.30503348047548,0.0003000000142492354,0.9153726708074534,0.2661853509764216
12,0.9131396690805677,0.29870042806292735,0.0003000000142492354,0.921583850931677,0.2547759970690569
13,0.9141977683724509,0.2864145907462675,0.0003000000142492354,0.922748447204969,0.25206383642225716
14,0.9096767987916909,0.297267614760253,0.0003000000142492354,0.9173136645962733,0.25680245744550356
15,0.9191996922122373,0.264891139784539,0.0003000000142492354,0.9184782608695652,0.25748316281885836
16,0.9217006541206636,0.2621082428637813,9.000000136438757e-05,0.9184782608695652,0.25794229865282403
17,0.926510196229319,0.2508516795804245,9.000000136438757e-05,0.9211956521739131,0.24796216500494977
18,0.9267987687572143,0.24710024891563817,9.000000136438757e-05,0.921972049689441,0.25131594892070624
19,0.9270873413080434,0.24397591776463584,9.000000136438757e-05,0.9196428571428571,0.24935484354193352
