,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
0,0.9312235475182763,0.222123070728577,9.999999747378752e-05,0.9328416149068323,0.2164742541311436
1,0.9347826087185859,0.21524910215272633,9.999999747378752e-05,0.9328416149068323,0.20999647784393904
2,0.9357445171449037,0.2225757416476764,9.999999747378752e-05,0.9328416149068323,0.20742667504218956
3,0.9343978453480587,0.20691870105506227,9.999999747378752e-05,0.9343944099378882,0.2108790868074743
4,0.9350711812235475,0.21529657251648418,9.999999747378752e-05,0.9355590062111802,0.20708015447870035
5,0.9376683339975393,0.21323909538268768,9.999999747378752e-05,0.9343944099378882,0.20727282237284672
6,0.9389188149517524,0.19764745683008292,9.999999747378752e-05,0.9332298136645962,0.20730918830821743
7,0.941900731050404,0.1934183798608538,2.9999999242136255e-05,0.9347826086956522,0.2091567015596405
8,0.9423816852864966,0.1888537660392346,2.9999999242136255e-05,0.9355590062111802,0.20992865506993455
9,0.9383416698959618,0.20292077133114542,8.999999408842996e-06,0.9328416149068323,0.20746950290501348
